quote_type,quote_date,price_brl,variation_day,variation_month,price_usd
robusta,2003-04-29,117.65,-2.02,-7.27,40.40
robusta,2003-04-30,117.83,0.15,-7.13,40.46
robusta,2003-05-02,117.05,-0.66,-0.66,39.48
robusta,2003-05-05,117.85,0.68,0.02,38.77
robusta,2003-05-06,119.44,1.35,1.37,39.48
robusta,2003-05-07,118.50,-0.79,0.57,40.24
robusta,2003-05-08,117.47,-0.87,-0.31,40.30
robusta,2003-05-09,115.79,-1.43,-1.73,40.28
robusta,2003-05-12,115.40,-0.34,-2.06,40.28
robusta,2003-05-13,115.11,-0.25,-2.31,39.83
robusta,2003-05-14,114.12,-0.86,-3.15,39.46
robusta,2003-05-15,115.72,1.40,-1.79,38.96
robusta,2003-05-16,116.60,0.76,-1.04,39.59
robusta,2003-05-19,115.03,-1.35,-2.38,38.34
robusta,2003-05-20,116.11,0.94,-1.46,38.17
robusta,2003-05-21,116.63,0.45,-1.02,38.88
robusta,2003-05-22,117.10,0.40,-0.62,39.27
robusta,2003-05-23,116.06,-0.89,-1.50,39.77
robusta,2003-05-26,115.65,-0.35,-1.85,38.20
robusta,2003-05-27,114.37,-1.11,-2.94,37.75
robusta,2003-05-28,114.62,0.22,-2.72,38.05
robusta,2003-05-29,113.09,-1.33,-4.02,38.54
robusta,2003-05-30,111.88,-1.07,-5.05,37.67
robusta,2003-06-02,112.97,0.97,0.97,37.91
robusta,2003-06-03,112.76,-0.19,0.79,38.29
robusta,2003-06-04,110.99,-1.57,-0.80,38.01
robusta,2003-06-05,109.10,-1.70,-2.48,38.12
robusta,2003-06-06,103.15,-5.45,-7.80,35.84
robusta,2003-06-09,104.02,0.84,-7.03,36.32
robusta,2003-06-10,104.80,0.75,-6.33,36.52
robusta,2003-06-11,105.25,0.43,-5.93,36.89
robusta,2003-06-12,105.61,0.34,-5.60,36.86
robusta,2003-06-13,104.39,-1.16,-6.69,36.76
robusta,2003-06-16,104.75,0.34,-6.37,36.43
robusta,2003-06-17,104.82,0.07,-6.31,36.59
robusta,2003-06-18,104.82,0.00,-6.31,36.27
robusta,2003-06-20,102.98,-1.76,-7.95,35.63
robusta,2003-06-23,103.99,0.98,-7.05,36.33
robusta,2003-06-24,104.80,0.78,-6.33,36.52
robusta,2003-06-25,104.18,-0.59,-6.88,36.41
robusta,2003-06-26,105.45,1.22,-5.75,36.36
robusta,2003-06-27,105.27,-0.17,-5.91,36.55
robusta,2003-06-30,106.16,0.85,-5.11,37.35
robusta,2003-07-01,107.70,1.45,1.45,37.96
robusta,2003-07-02,110.68,2.77,4.26,39.31
robusta,2003-07-03,109.46,-1.10,3.11,38.75
robusta,2003-07-04,107.28,-1.99,1.06,37.77
robusta,2003-07-07,108.12,0.78,1.85,37.50
robusta,2003-07-08,110.50,2.20,4.09,38.51
robusta,2003-07-10,111.74,1.12,5.26,38.61
robusta,2003-07-11,111.92,0.16,5.43,38.67
robusta,2003-07-14,112.01,0.08,5.51,39.14
robusta,2003-07-15,113.90,1.69,7.29,39.89
robusta,2003-07-16,114.96,0.93,8.29,40.31
robusta,2003-07-17,117.73,2.41,10.90,41.02
robusta,2003-07-18,119.21,1.26,12.29,41.25
robusta,2003-07-21,115.96,-2.73,9.23,40.28
robusta,2003-07-22,117.69,1.49,10.86,40.82
robusta,2003-07-23,118.32,0.54,11.45,40.86
robusta,2003-07-24,119.38,0.90,12.45,41.31
robusta,2003-07-25,122.08,2.26,15.00,42.21
robusta,2003-07-28,123.28,0.98,16.13,42.55
robusta,2003-07-29,129.39,4.96,21.88,44.04
robusta,2003-07-30,131.39,1.55,23.77,44.24
robusta,2003-07-31,131.57,0.14,23.94,44.38
robusta,2003-08-01,135.71,3.15,3.15,44.79
robusta,2003-08-04,136.49,0.57,3.74,44.46
robusta,2003-08-05,133.15,-2.45,1.20,44.06
robusta,2003-08-06,134.38,0.92,2.14,44.03
robusta,2003-08-07,135.08,0.52,2.67,45.30
robusta,2003-08-08,133.94,-0.84,1.80,44.84
robusta,2003-08-11,132.62,-0.99,0.80,44.13
robusta,2003-08-12,134.20,1.19,2.00,44.29
robusta,2003-08-13,134.35,0.11,2.11,44.40
robusta,2003-08-14,132.39,-1.46,0.62,43.98
robusta,2003-08-15,132.15,-0.18,0.44,44.17
robusta,2003-08-18,131.67,-0.36,0.08,43.86
robusta,2003-08-19,131.67,0.00,0.08,44.05
robusta,2003-08-20,130.61,-0.81,-0.73,43.61
robusta,2003-08-21,132.92,1.77,1.03,44.23
robusta,2003-08-22,132.87,-0.04,0.99,44.51
robusta,2003-08-25,132.68,-0.14,0.84,44.30
robusta,2003-08-26,133.24,0.42,1.27,44.59
robusta,2003-08-27,132.89,-0.26,1.00,44.91
robusta,2003-08-28,132.12,-0.58,0.42,44.67
robusta,2003-08-29,132.00,-0.09,0.33,44.31
robusta,2003-09-01,131.34,-0.50,-0.50,43.99
robusta,2003-09-02,131.43,0.07,-0.43,43.94
robusta,2003-09-03,129.79,-1.25,-1.67,43.82
robusta,2003-09-04,129.46,-0.25,-1.92,44.16
robusta,2003-09-05,130.81,1.04,-0.90,45.01
robusta,2003-09-08,132.69,1.44,0.52,45.06
robusta,2003-09-09,133.46,0.58,1.11,45.66
robusta,2003-09-10,132.32,-0.85,0.24,45.78
robusta,2003-09-11,134.03,1.29,1.54,45.98
robusta,2003-09-12,133.61,-0.31,1.22,46.03
robusta,2003-09-15,129.96,-2.73,-1.55,45.10
robusta,2003-09-16,125.11,-3.73,-5.22,42.95
robusta,2003-09-17,124.63,-0.38,-5.58,42.83
robusta,2003-09-18,125.77,0.91,-4.72,43.35
robusta,2003-09-19,125.59,-0.14,-4.86,43.26
robusta,2003-09-22,126.02,0.34,-4.53,43.41
robusta,2003-09-23,126.94,0.73,-3.83,43.43
robusta,2003-09-24,127.48,0.43,-3.42,43.63
robusta,2003-09-25,128.88,1.10,-2.36,43.84
robusta,2003-09-26,127.44,-1.12,-3.45,43.42
robusta,2003-09-29,127.37,-0.05,-3.51,43.50
robusta,2003-09-30,126.66,-0.56,-4.05,43.80
robusta,2003-10-01,127.82,0.92,0.92,44.00
robusta,2003-10-02,126.92,-0.70,0.21,43.89
robusta,2003-10-03,128.01,0.86,1.07,44.34
robusta,2003-10-06,125.46,-1.99,-0.95,43.80
robusta,2003-10-07,125.89,0.34,-0.61,44.02
robusta,2003-10-08,123.77,-1.68,-2.28,43.46
robusta,2003-10-09,122.10,-1.35,-3.60,43.10
robusta,2003-10-10,123.06,0.79,-2.84,43.45
robusta,2003-10-13,121.23,-1.49,-4.29,42.73
robusta,2003-10-14,121.10,-0.11,-4.39,42.79
robusta,2003-10-15,121.07,-0.02,-4.41,42.64
robusta,2003-10-16,120.94,-0.11,-4.52,42.43
robusta,2003-10-17,123.54,2.15,-2.46,43.06
robusta,2003-10-20,123.52,-0.02,-2.48,42.95
robusta,2003-10-21,124.65,0.91,-1.59,43.63
robusta,2003-10-22,125.12,0.38,-1.22,43.69
robusta,2003-10-23,125.93,0.65,-0.58,43.95
robusta,2003-10-24,126.37,0.35,-0.23,44.02
robusta,2003-10-27,126.91,0.43,0.20,44.22
robusta,2003-10-28,129.82,2.29,2.49,45.39
robusta,2003-10-29,127.56,-1.74,0.71,44.84
robusta,2003-10-30,128.35,0.62,1.33,45.05
robusta,2003-10-31,126.82,-1.19,0.13,44.22
robusta,2003-11-03,126.16,-0.52,-0.52,44.27
robusta,2003-11-04,126.61,0.36,-0.17,44.25
robusta,2003-11-05,127.50,0.70,0.54,44.54
robusta,2003-11-06,127.18,-0.25,0.28,44.21
robusta,2003-11-07,127.15,-0.02,0.26,44.32
robusta,2003-11-10,127.15,0.00,0.26,44.04
robusta,2003-11-11,127.08,-0.06,0.21,43.71
robusta,2003-11-12,127.54,0.36,0.57,43.94
robusta,2003-11-13,127.95,0.32,0.89,43.52
robusta,2003-11-14,128.31,0.28,1.17,43.49
robusta,2003-11-17,128.05,-0.20,0.97,43.67
robusta,2003-11-18,127.19,-0.67,0.29,43.22
robusta,2003-11-19,127.16,-0.02,0.27,43.19
robusta,2003-11-20,126.83,-0.26,0.01,43.09
robusta,2003-11-21,126.40,-0.34,-0.33,43.26
robusta,2003-11-24,126.65,0.20,-0.13,43.36
robusta,2003-11-25,126.79,0.11,-0.02,43.17
robusta,2003-11-26,127.44,0.51,0.49,43.23
robusta,2003-11-27,128.13,0.54,1.03,43.52
robusta,2003-11-28,128.39,0.20,1.24,43.57
robusta,2003-12-01,128.97,0.45,0.45,44.08
robusta,2003-12-02,130.20,0.95,1.41,44.41
robusta,2003-12-03,131.68,1.14,2.56,44.91
robusta,2003-12-04,129.06,-1.99,0.52,43.82
robusta,2003-12-05,129.56,0.39,0.91,44.14
robusta,2003-12-08,132.80,2.50,3.43,45.14
robusta,2003-12-09,131.23,-1.18,2.21,44.71
robusta,2003-12-10,134.07,2.16,4.42,45.55
robusta,2003-12-11,132.89,-0.88,3.50,45.23
robusta,2003-12-12,133.49,0.45,3.97,45.43
robusta,2003-12-15,130.27,-2.41,1.46,44.60
robusta,2003-12-16,132.31,1.57,3.05,45.05
robusta,2003-12-17,134.62,1.75,4.85,45.93
robusta,2003-12-18,133.10,-1.13,3.67,45.38
robusta,2003-12-19,132.81,-0.22,3.44,45.42
robusta,2003-12-22,133.05,0.18,3.63,45.57
robusta,2003-12-23,132.71,-0.26,3.36,45.62
robusta,2003-12-26,130.18,-1.91,1.39,44.88
robusta,2003-12-29,130.64,0.35,1.75,45.65
robusta,2003-12-30,130.12,-0.40,1.35,44.82
robusta,2004-01-02,129.87,-0.19,-0.19,45.11
robusta,2004-01-05,130.71,0.65,0.45,45.80
robusta,2004-01-06,133.12,1.84,2.31,46.42
robusta,2004-01-07,132.92,-0.15,2.15,46.51
robusta,2004-01-08,133.23,0.23,2.39,46.70
robusta,2004-01-09,134.05,0.62,3.02,47.32
robusta,2004-01-12,135.64,1.19,4.24,48.65
robusta,2004-01-13,137.31,1.23,5.53,48.93
robusta,2004-01-14,136.50,-0.59,4.90,48.44
robusta,2004-01-15,136.22,-0.21,4.69,48.39
robusta,2004-01-16,137.58,1.00,5.73,48.63
robusta,2004-01-19,140.05,1.80,7.63,49.31
robusta,2004-01-20,143.19,2.24,10.04,50.46
robusta,2004-01-21,147.46,2.98,13.33,51.83
robusta,2004-01-22,145.82,-1.11,12.07,51.36
robusta,2004-01-23,146.37,0.38,12.49,51.54
robusta,2004-01-26,151.60,3.57,16.51,53.29
robusta,2004-01-27,148.77,-1.87,14.33,51.84
robusta,2004-01-28,147.60,-0.79,13.43,50.97
robusta,2004-01-29,146.24,-0.92,12.39,49.89
robusta,2004-01-30,141.70,-3.10,8.90,48.33
robusta,2004-02-02,143.28,1.12,1.12,48.67
robusta,2004-02-03,142.88,-0.28,0.83,48.96
robusta,2004-02-04,139.11,-2.64,-1.83,47.66
robusta,2004-02-05,136.89,-1.60,-3.39,46.69
robusta,2004-02-06,135.04,-1.35,-4.70,46.03
robusta,2004-02-09,134.48,-0.41,-5.10,45.98
robusta,2004-02-10,134.12,-0.27,-5.35,45.91
robusta,2004-02-11,134.41,0.22,-5.14,46.24
robusta,2004-02-12,134.29,-0.09,-5.23,46.37
robusta,2004-02-13,134.17,-0.09,-5.31,46.17
robusta,2004-02-16,133.62,-0.41,-5.70,45.95
robusta,2004-02-17,132.30,-0.99,-6.63,45.33
robusta,2004-02-18,130.27,-1.53,-8.07,44.30
robusta,2004-02-19,128.01,-1.73,-9.66,43.25
robusta,2004-02-20,128.08,0.05,-9.61,43.27
robusta,2004-02-25,128.48,0.31,-9.33,43.68
robusta,2004-02-26,127.79,-0.54,-9.82,43.56
robusta,2004-02-27,128.67,0.69,-9.20,44.28
robusta,2004-03-01,129.04,0.29,0.29,44.56
robusta,2004-03-02,128.09,-0.74,-0.45,44.29
robusta,2004-03-03,126.38,-1.33,-1.78,43.76
robusta,2004-03-04,125.38,-0.79,-2.56,43.38
robusta,2004-03-05,125.10,-0.22,-2.77,43.61
robusta,2004-03-08,125.36,0.21,-2.57,43.59
robusta,2004-03-09,125.63,0.22,-2.36,43.61
robusta,2004-03-10,124.92,-0.57,-2.91,43.08
robusta,2004-03-11,124.84,-0.06,-2.98,42.92
robusta,2004-03-12,125.51,0.54,-2.46,43.27
robusta,2004-03-15,125.10,-0.33,-2.77,43.06
robusta,2004-03-16,126.34,0.99,-1.81,43.61
robusta,2004-03-17,124.95,-1.10,-2.89,42.91
robusta,2004-03-18,124.57,-0.30,-3.19,42.84
robusta,2004-03-19,124.28,-0.23,-3.41,42.82
robusta,2004-03-22,123.98,-0.24,-3.64,42.56
robusta,2004-03-23,123.56,-0.34,-3.97,42.39
robusta,2004-03-24,123.49,-0.06,-4.03,42.15
robusta,2004-03-25,121.23,-1.83,-5.78,41.28
robusta,2004-03-26,121.54,0.26,-5.54,41.35
robusta,2004-03-29,121.39,-0.12,-5.66,41.29
robusta,2004-03-30,120.56,-0.68,-6.30,41.44
robusta,2004-03-31,121.57,0.84,-5.52,41.98
robusta,2004-04-01,121.77,0.16,0.16,42.13
robusta,2004-04-02,123.29,1.25,1.41,42.59
robusta,2004-04-05,121.93,-1.10,0.30,42.39
robusta,2004-04-06,121.39,-0.44,-0.15,42.21
robusta,2004-04-07,121.60,0.17,0.02,42.36
robusta,2004-04-08,121.96,0.30,0.32,42.27
robusta,2004-04-12,121.75,-0.17,0.15,42.24
robusta,2004-04-13,121.71,-0.03,0.12,42.07
robusta,2004-04-14,120.94,-0.63,-0.52,41.89
robusta,2004-04-15,121.27,0.27,-0.25,41.82
robusta,2004-04-16,122.26,0.82,0.57,42.03
robusta,2004-04-19,122.60,0.28,0.85,42.18
robusta,2004-04-20,122.50,-0.08,0.76,41.84
robusta,2004-04-22,121.22,-1.04,-0.29,41.40
robusta,2004-04-23,122.92,1.40,1.11,42.24
robusta,2004-04-26,122.58,-0.28,0.83,42.11
robusta,2004-04-27,123.07,0.40,1.23,42.22
robusta,2004-04-28,124.34,1.03,2.28,42.15
robusta,2004-04-29,123.81,-0.43,1.84,41.73
robusta,2004-04-30,123.63,-0.15,1.69,42.16
robusta,2004-05-03,123.63,0.00,0.00,41.49
robusta,2004-05-04,124.55,0.74,0.74,41.93
robusta,2004-05-05,124.66,0.09,0.83,42.19
robusta,2004-05-06,124.60,-0.05,0.78,41.52
robusta,2004-05-07,124.20,-0.32,0.46,40.56
robusta,2004-05-10,124.72,0.42,0.88,39.72
robusta,2004-05-11,126.56,1.48,2.37,41.14
robusta,2004-05-12,126.52,-0.03,2.34,40.27
robusta,2004-05-13,126.37,-0.12,2.22,40.32
robusta,2004-05-14,127.12,0.59,2.82,41.11
robusta,2004-05-17,127.69,0.45,3.28,40.87
robusta,2004-05-18,129.12,1.12,4.44,41.24
robusta,2004-05-19,132.75,2.81,7.38,42.36
robusta,2004-05-20,135.18,1.83,9.34,42.07
robusta,2004-05-21,136.47,0.95,10.39,42.57
robusta,2004-05-24,139.27,2.05,12.65,43.77
robusta,2004-05-25,141.40,1.53,14.37,44.75
robusta,2004-05-26,146.37,3.51,18.39,46.30
robusta,2004-05-27,142.88,-2.38,15.57,45.79
robusta,2004-05-28,147.67,3.35,19.45,47.79
robusta,2004-05-31,145.87,-1.22,17.99,45.73
robusta,2004-06-01,144.50,-0.94,-0.94,45.66
robusta,2004-06-02,145.07,0.39,-0.55,46.32
robusta,2004-06-03,145.27,0.14,-0.41,46.19
robusta,2004-06-04,145.62,0.24,-0.17,46.49
robusta,2004-06-07,144.25,-0.94,-1.11,46.35
robusta,2004-06-08,143.99,-0.18,-1.29,46.17
robusta,2004-06-09,144.48,0.34,-0.95,46.22
robusta,2004-06-11,145.28,0.55,-0.40,46.28
robusta,2004-06-14,143.71,-1.08,-1.48,45.39
robusta,2004-06-15,140.33,-2.35,-3.80,44.70
robusta,2004-06-16,139.37,-0.68,-4.46,44.39
robusta,2004-06-17,133.98,-3.87,-8.15,42.68
robusta,2004-06-18,132.04,-1.45,-9.48,42.04
robusta,2004-06-21,129.00,-2.30,-11.57,41.23
robusta,2004-06-22,128.97,-0.02,-11.59,41.15
robusta,2004-06-23,131.98,2.33,-9.52,42.21
robusta,2004-06-24,132.80,0.62,-8.96,42.92
robusta,2004-06-25,130.62,-1.64,-10.45,41.99
robusta,2004-06-28,130.04,-0.44,-10.85,41.56
robusta,2004-06-29,131.56,1.17,-9.81,42.33
robusta,2004-06-30,130.46,-0.84,-10.56,42.00
robusta,2004-07-01,130.75,0.22,0.22,42.54
robusta,2004-07-02,128.77,-1.51,-1.30,42.33
robusta,2004-07-05,124.41,-3.39,-4.64,41.14
robusta,2004-07-06,124.79,0.31,-4.35,40.94
robusta,2004-07-07,125.10,0.25,-4.11,41.22
robusta,2004-07-08,124.55,-0.44,-4.53,40.72
robusta,2004-07-09,124.95,0.32,-4.22,41.09
robusta,2004-07-12,124.98,0.02,-4.20,41.18
robusta,2004-07-13,125.55,0.46,-3.76,41.30
robusta,2004-07-14,126.12,0.45,-3.33,41.68
robusta,2004-07-15,127.13,0.80,-2.55,42.17
robusta,2004-07-16,126.81,-0.25,-2.80,42.26
robusta,2004-07-19,127.90,0.86,-1.96,42.70
robusta,2004-07-20,130.11,1.73,-0.27,43.28
robusta,2004-07-21,130.08,-0.02,-0.29,42.96
robusta,2004-07-22,129.13,-0.73,-1.02,42.46
robusta,2004-07-23,128.37,-0.59,-1.60,42.01
robusta,2004-07-26,127.91,-0.36,-1.95,41.57
robusta,2004-07-27,129.10,0.93,-1.04,42.13
robusta,2004-07-28,130.96,1.44,0.38,42.88
robusta,2004-07-29,130.94,-0.02,0.37,43.11
robusta,2004-07-30,131.48,0.41,0.78,43.28
robusta,2004-08-02,129.71,-1.35,-1.35,42.47
robusta,2004-08-03,129.88,0.13,-1.22,42.54
robusta,2004-08-04,129.65,-0.18,-1.39,42.44
robusta,2004-08-05,127.25,-1.85,-3.22,41.46
robusta,2004-08-06,128.63,1.08,-2.17,42.42
robusta,2004-08-09,129.58,0.74,-1.45,42.62
robusta,2004-08-10,130.28,0.54,-0.91,43.01
robusta,2004-08-11,130.84,0.43,-0.49,43.08
robusta,2004-08-12,131.01,0.13,-0.36,43.17
robusta,2004-08-13,132.16,0.88,0.52,43.75
robusta,2004-08-16,133.72,1.18,1.70,44.46
robusta,2004-08-17,134.83,0.83,2.55,45.00
robusta,2004-08-18,133.12,-1.27,1.25,44.60
robusta,2004-08-19,132.82,-0.23,1.02,44.45
robusta,2004-08-20,133.03,0.16,1.18,44.85
robusta,2004-08-23,134.50,1.11,2.30,45.38
robusta,2004-08-24,135.77,0.94,3.26,45.93
robusta,2004-08-25,136.23,0.34,3.61,46.15
robusta,2004-08-26,136.64,0.30,3.92,46.22
robusta,2004-08-27,137.80,0.85,4.81,46.63
robusta,2004-08-30,137.68,-0.09,4.72,46.73
robusta,2004-08-31,136.54,-0.83,3.85,46.62
robusta,2004-09-01,137.06,0.38,0.38,46.73
robusta,2004-09-02,137.26,0.15,0.53,46.69
robusta,2004-09-03,136.37,-0.65,-0.12,46.57
robusta,2004-09-06,136.12,-0.18,-0.31,46.73
robusta,2004-09-08,136.43,0.23,-0.08,47.03
robusta,2004-09-09,137.66,0.90,0.82,47.47
robusta,2004-09-10,138.97,0.95,1.78,47.87
robusta,2004-09-13,138.99,0.01,1.79,47.75
robusta,2004-09-14,139.12,0.09,1.89,47.82
robusta,2004-09-15,139.10,-0.01,1.87,47.93
robusta,2004-09-16,139.73,0.45,2.34,48.43
robusta,2004-09-17,139.77,0.03,2.37,48.72
robusta,2004-09-20,140.09,0.23,2.60,48.71
robusta,2004-09-21,142.64,1.82,4.47,49.72
robusta,2004-09-22,145.40,1.93,6.49,50.45
robusta,2004-09-23,143.95,-1.00,5.43,49.97
robusta,2004-09-24,144.25,0.21,5.65,50.26
robusta,2004-09-27,145.61,0.94,6.64,50.68
robusta,2004-09-28,144.18,-0.98,5.60,50.29
robusta,2004-09-29,141.03,-2.18,3.29,49.42
robusta,2004-09-30,141.36,0.23,3.53,49.44
robusta,2004-10-01,139.75,-1.14,-1.14,49.23
robusta,2004-10-04,138.74,-0.72,-1.85,49.10
robusta,2004-10-05,139.42,0.49,-1.37,49.27
robusta,2004-10-06,139.94,0.37,-1.00,49.24
robusta,2004-10-07,140.14,0.14,-0.86,49.15
robusta,2004-10-08,139.87,-0.19,-1.05,49.44
robusta,2004-10-11,139.23,-0.46,-1.51,49.37
robusta,2004-10-13,137.04,-1.57,-3.06,48.25
robusta,2004-10-14,136.83,-0.15,-3.20,47.64
robusta,2004-10-15,138.32,1.09,-2.15,48.42
robusta,2004-10-18,137.87,-0.33,-2.47,48.22
robusta,2004-10-19,136.98,-0.65,-3.10,47.58
robusta,2004-10-20,136.00,-0.72,-3.79,47.35
robusta,2004-10-21,134.96,-0.76,-4.53,47.24
robusta,2004-10-22,134.94,-0.01,-4.54,47.00
robusta,2004-10-25,134.71,-0.17,-4.70,46.73
robusta,2004-10-26,135.28,0.42,-4.30,47.20
robusta,2004-10-27,136.45,0.86,-3.47,47.68
robusta,2004-10-28,136.42,-0.02,-3.49,47.58
robusta,2004-10-29,134.40,-1.48,-4.92,47.01
robusta,2004-11-01,132.49,-1.42,-1.42,46.44
robusta,2004-11-03,133.69,0.91,-0.53,47.26
robusta,2004-11-04,134.06,0.28,-0.25,47.54
robusta,2004-11-05,134.78,0.54,0.28,47.79
robusta,2004-11-08,134.70,-0.06,0.22,47.50
robusta,2004-11-09,135.57,0.65,0.87,47.97
robusta,2004-11-10,138.55,2.20,3.09,49.01
robusta,2004-11-11,138.28,-0.19,2.89,49.05
robusta,2004-11-12,137.12,-0.84,2.02,49.15
robusta,2004-11-16,137.71,0.43,2.46,49.45
robusta,2004-11-17,137.79,0.06,2.52,49.89
robusta,2004-11-18,137.22,-0.41,2.10,49.41
robusta,2004-11-19,137.39,0.12,2.22,49.32
robusta,2004-11-22,137.64,0.18,2.41,49.96
robusta,2004-11-23,138.21,0.41,2.83,50.37
robusta,2004-11-24,137.89,-0.23,2.60,50.05
robusta,2004-11-25,137.39,-0.36,2.22,50.05
robusta,2004-11-26,137.20,-0.14,2.08,50.18
robusta,2004-11-29,138.29,0.79,2.89,50.32
robusta,2004-11-30,138.66,0.27,3.17,51.02
robusta,2004-12-01,138.32,-0.25,-0.25,51.02
robusta,2004-12-02,141.23,2.10,1.85,51.67
robusta,2004-12-03,138.92,-1.64,0.19,51.28
robusta,2004-12-06,137.77,-0.83,-0.64,50.67
robusta,2004-12-07,137.36,-0.30,-0.94,49.99
robusta,2004-12-08,137.38,0.01,-0.92,49.79
robusta,2004-12-09,138.20,0.60,-0.33,49.69
robusta,2004-12-10,137.68,-0.38,-0.71,49.61
robusta,2004-12-13,137.75,0.05,-0.66,49.84
robusta,2004-12-14,137.77,0.01,-0.64,49.82
robusta,2004-12-15,138.50,0.53,-0.12,50.82
robusta,2004-12-16,140.10,1.16,1.04,51.15
robusta,2004-12-17,139.36,-0.53,0.50,50.94
robusta,2004-12-20,140.60,0.89,1.40,52.54
robusta,2004-12-21,140.96,0.26,1.66,52.19
robusta,2004-12-22,138.43,-1.79,-0.17,51.16
robusta,2004-12-23,139.22,0.57,0.40,51.53
robusta,2004-12-27,139.32,0.07,0.48,51.79
robusta,2004-12-28,139.85,0.38,0.86,51.99
robusta,2004-12-29,139.62,-0.16,0.69,52.35
robusta,2004-12-30,139.51,-0.08,0.61,52.45
robusta,2005-01-03,139.56,0.04,0.04,52.19
robusta,2005-01-04,140.60,0.75,0.78,52.07
robusta,2005-01-05,143.27,1.90,2.70,52.91
robusta,2005-01-06,142.35,-0.64,2.04,52.28
robusta,2005-01-07,141.62,-0.51,1.51,52.24
robusta,2005-01-10,142.80,0.83,2.36,52.83
robusta,2005-01-11,143.18,0.27,2.63,52.62
robusta,2005-01-12,144.96,1.24,3.91,53.67
robusta,2005-01-13,145.26,0.21,4.12,53.76
robusta,2005-01-14,144.79,-0.32,3.78,53.59
robusta,2005-01-17,145.44,0.45,4.25,53.83
robusta,2005-01-18,146.01,0.39,4.66,53.72
robusta,2005-01-19,147.31,0.89,5.59,54.36
robusta,2005-01-20,147.57,0.18,5.78,54.29
robusta,2005-01-21,147.48,-0.06,5.71,54.86
robusta,2005-01-24,147.76,0.19,5.91,55.11
robusta,2005-01-25,147.99,0.16,6.08,55.06
robusta,2005-01-26,149.28,0.87,7.00,56.04
robusta,2005-01-27,148.93,-0.23,6.75,55.86
robusta,2005-01-28,147.69,-0.83,5.86,55.80
robusta,2005-01-31,148.60,0.62,6.52,56.91
robusta,2005-02-01,148.04,-0.38,-0.38,56.72
robusta,2005-02-02,149.54,1.01,0.63,57.18
robusta,2005-02-03,148.71,-0.56,0.07,57.13
robusta,2005-02-04,149.94,0.83,0.90,57.36
robusta,2005-02-09,153.43,2.33,3.25,58.90
robusta,2005-02-10,153.00,-0.28,2.96,58.42
robusta,2005-02-11,153.76,0.50,3.47,59.05
robusta,2005-02-14,153.83,0.05,3.52,59.62
robusta,2005-02-15,152.33,-0.98,2.51,58.93
robusta,2005-02-16,155.94,2.37,4.94,60.42
robusta,2005-02-17,153.49,-1.57,3.29,59.89
robusta,2005-02-18,153.37,-0.08,3.21,59.58
robusta,2005-02-21,153.89,0.34,3.56,59.69
robusta,2005-02-22,153.23,-0.43,3.12,58.96
robusta,2005-02-23,155.60,1.55,4.71,59.99
robusta,2005-02-24,154.73,-0.56,4.13,58.79
robusta,2005-02-25,154.71,-0.01,4.11,59.10
robusta,2005-02-28,154.20,-0.33,3.77,59.54
robusta,2005-03-01,153.42,-0.51,-0.51,58.60
robusta,2005-03-02,155.72,1.50,0.99,58.92
robusta,2005-03-03,154.27,-0.93,0.05,57.52
robusta,2005-03-04,154.64,0.24,0.29,58.22
robusta,2005-03-07,155.37,0.47,0.76,58.00
robusta,2005-03-08,157.16,1.15,1.92,58.34
robusta,2005-03-09,156.52,-0.41,1.50,57.88
robusta,2005-03-10,157.58,0.68,2.19,58.06
robusta,2005-03-11,158.31,0.46,2.67,58.20
robusta,2005-03-14,158.26,-0.03,2.63,57.49
robusta,2005-03-15,156.59,-1.06,1.55,56.61
robusta,2005-03-16,155.88,-0.45,1.09,56.40
robusta,2005-03-17,155.95,0.04,1.13,57.38
robusta,2005-03-18,155.16,-0.51,0.62,57.11
robusta,2005-03-21,153.82,-0.86,-0.25,56.41
robusta,2005-03-22,152.03,-1.16,-1.41,56.35
robusta,2005-03-23,151.16,-0.57,-1.97,54.97
robusta,2005-03-24,146.84,-2.86,-4.77,53.59
robusta,2005-03-28,146.28,-0.38,-5.14,53.72
robusta,2005-03-29,150.19,2.67,-2.60,55.67
robusta,2005-03-30,149.96,-0.15,-2.75,56.04
robusta,2005-03-31,151.61,1.10,-1.68,56.82
robusta,2005-04-01,151.55,-0.04,-0.04,56.97
robusta,2005-04-04,150.72,-0.55,-0.59,57.07
robusta,2005-04-05,150.39,-0.22,-0.80,57.27
robusta,2005-04-06,151.23,0.56,-0.25,58.14
robusta,2005-04-07,149.71,-1.01,-1.25,57.67
robusta,2005-04-08,147.72,-1.33,-2.57,57.12
robusta,2005-04-11,144.13,-2.43,-4.93,55.73
robusta,2005-04-12,144.56,0.30,-4.65,56.16
robusta,2005-04-13,145.84,0.89,-3.81,56.90
robusta,2005-04-14,143.85,-1.36,-5.12,55.82
robusta,2005-04-15,144.22,0.26,-4.87,55.07
robusta,2005-04-18,144.94,0.50,-4.40,55.60
robusta,2005-04-19,147.95,2.08,-2.41,57.46
robusta,2005-04-20,149.61,1.12,-1.32,58.40
robusta,2005-04-22,151.58,1.32,-0.02,59.75
robusta,2005-04-25,152.20,0.41,0.39,60.33
robusta,2005-04-26,154.60,1.58,1.97,60.96
robusta,2005-04-27,154.42,-0.12,1.85,61.38
